Thermocouple 0 (deg C)	Thermocouple 1 (deg C)	Thermocouple 2 (deg C)	Thermocouple 3 (deg C)
119.714	120.160	119.379	115.363
122.499	120.494	118.487	119.156
121.942	118.710	118.599	116.144
122.833	119.491	120.605	119.379
123.056	119.714	119.268	119.156
119.937	122.165	119.268	115.698
121.608	119.937	120.717	118.153
119.602	119.491	120.271	117.818
119.045	118.822	116.814	116.926
119.825	120.940	120.160	118.487
120.494	120.160	117.037	118.487
121.162	121.719	117.818	115.028
122.054	118.599	118.041	118.822
119.714	119.825	119.714	118.933
121.831	119.156	117.707	118.822
119.602	118.376	118.153	117.707
120.271	121.274	117.260	118.822
121.942	118.822	119.602	115.921
120.271	121.162	119.268	119.045
121.385	119.602	119.268	115.363
119.491	119.714	118.599	114.916
121.831	118.710	117.260	118.153
119.714	120.605	117.818	115.698
121.385	122.276	120.828	117.037
121.385	122.054	119.937	115.698
120.717	118.264	118.264	116.702
120.382	121.497	118.599	117.483
121.385	120.605	116.591	115.921
120.828	119.937	117.707	117.595
122.611	122.165	120.828	117.818
120.160	119.491	118.710	117.818
121.162	118.264	120.828	117.372
122.833	120.828	119.714	116.033
121.497	121.497	119.602	116.033
122.722	120.940	116.591	114.693
119.714	121.497	116.479	115.810
121.831	120.940	120.605	116.702
119.268	118.264	119.602	117.372
121.942	120.271	117.149	117.818
119.937	121.385	116.926	114.916
119.491	121.051	119.156	116.702
121.831	119.825	119.825	117.149
118.933	119.491	118.710	116.926
120.048	121.385	118.487	117.260
120.717	119.937	119.156	116.144
122.499	119.156	117.483	115.028
122.722	118.487	118.487	118.487
119.268	119.045	118.264	118.153
121.719	118.041	116.591	115.921
119.714	120.048	117.372	117.930
120.940	121.608	116.926	114.470
122.165	121.497	119.491	117.372
118.822	118.822	117.707	116.814
122.054	121.831	119.714	116.814
122.722	118.822	118.822	115.028
121.831	117.930	118.376	117.149
121.719	120.048	118.153	117.372
122.611	118.153	116.256	115.140
121.608	118.933	120.271	116.256
122.388	121.162	118.264	116.591
120.048	119.491	120.382	116.591
121.385	121.274	116.591	114.805
120.828	121.608	118.376	116.702
121.942	118.599	116.814	118.376
122.499	118.376	117.037	117.037
121.385	121.274	118.487	117.930
121.385	120.382	119.937	115.028
121.942	117.930	119.714	114.358
122.722	119.602	117.707	114.358
120.494	119.268	117.149	117.483
118.599	118.487	116.702	117.149
119.045	119.491	119.491	114.358
121.608	121.608	118.710	116.926
120.494	121.385	118.599	116.814
119.045	118.041	119.825	117.595
122.833	119.714	117.595	118.041
119.268	121.274	117.149	114.581
119.602	119.714	119.045	115.140
120.382	118.822	117.595	115.028
121.831	121.385	116.479	114.023
119.491	121.051	119.602	115.586
120.828	121.385	117.707	114.581
120.271	120.940	118.933	114.916
118.933	119.937	120.048	116.591
122.165	118.376	117.149	114.470
120.048	120.271	117.818	114.246
120.828	119.045	119.714	114.805
122.611	118.710	117.037	116.702
119.268	121.385	120.160	117.037
119.379	117.818	118.376	117.260
120.940	121.497	116.033	116.256
122.165	118.487	120.048	115.140
120.940	117.483	120.048	116.591
119.268	120.717	119.045	116.144
121.162	119.825	117.483	117.930
122.611	120.940	119.156	116.368
122.499	118.710	116.033	114.023
118.487	118.264	116.256	117.037
119.714	120.605	117.930	114.916
119.268	117.483	116.479	113.911
120.940	121.385	119.379	116.256
119.714	119.156	117.149	116.814
121.608	118.153	117.372	113.800
119.825	118.599	118.264	114.805
120.828	117.707	119.825	117.260
120.940	119.602	117.707	113.911
122.276	119.156	118.264	114.023
119.268	121.385	118.487	116.256
121.497	119.714	116.368	114.023
120.382	119.825	117.149	115.810
120.717	119.268	117.260	114.805
121.385	117.260	116.033	117.037
121.608	118.933	117.707	117.372
121.608	121.051	117.595	115.363
120.048	118.599	118.822	113.576
118.599	119.714	115.698	116.033
120.494	119.602	116.814	116.256
120.717	120.940	116.926	115.698
119.714	120.160	118.599	117.260
122.054	120.494	115.698	114.470
122.165	119.045	117.260	114.805
120.271	119.714	116.926	115.028
120.048	120.048	116.702	114.916
119.156	117.260	116.591	114.693
118.933	119.825	116.814	113.241
120.940	118.710	116.256	114.135
118.599	118.041	118.264	114.581
121.719	121.162	117.930	114.358
122.388	118.822	116.591	115.363
121.942	119.156	118.487	114.358
119.268	120.717	117.037	116.144
118.822	120.828	118.487	117.372
120.382	119.156	116.926	113.576
121.942	120.160	116.591	116.368
120.048	118.487	117.037	113.911
120.828	118.933	116.702	114.916
120.940	119.379	118.264	113.353
119.268	117.149	118.264	113.688
121.942	118.041	116.256	116.591
120.717	118.264	115.921	114.805
118.264	120.828	117.037	114.246
121.051	117.372	117.037	113.576
120.940	119.156	115.363	115.363
120.717	119.825	116.033	113.018
119.156	117.372	115.363	117.037
118.264	117.372	118.153	116.926
121.942	117.930	118.822	116.814
119.825	116.926	118.487	114.470
121.942	119.602	116.702	113.353
120.382	117.707	118.153	113.465
121.162	117.372	117.483	115.698
118.710	119.379	117.818	113.465
121.385	118.599	118.041	114.470
121.608	117.595	117.595	113.800
120.605	117.930	115.810	114.358
120.494	117.595	115.698	114.023
122.054	119.045	115.028	114.805
118.599	117.707	118.041	114.023
118.933	119.491	118.710	113.018
121.942	119.602	116.702	115.475
121.608	120.271	118.822	116.479
119.602	117.930	117.707	115.028
121.831	120.160	115.251	116.479
119.045	119.379	116.144	114.805
120.382	118.599	114.916	114.693
119.268	120.717	116.702	112.571
119.714	118.822	118.041	115.251
120.382	120.717	117.930	113.576
121.274	119.379	118.376	113.465
120.382	120.494	117.149	112.794
119.491	118.041	116.033	114.470
121.385	119.045	117.372	112.459
122.054	117.595	114.805	114.916
117.930	119.379	115.586	113.688
118.710	117.707	118.599	114.358
118.153	120.717	115.363	113.576
120.160	117.818	116.926	114.246
120.160	116.926	116.256	115.810
119.045	118.264	116.814	113.688
120.828	120.271	118.487	114.916
121.719	119.937	117.037	114.246
119.602	117.260	118.264	112.682
118.376	118.487	114.470	116.256
119.714	119.937	117.930	112.347
120.717	117.372	118.599	116.033
119.602	118.487	117.037	114.470
119.937	118.822	115.698	112.235
120.160	120.048	116.144	116.144
121.162	116.814	114.581	112.459
121.274	120.160	116.926	112.459
119.714	119.268	116.591	115.251
121.719	116.702	118.599	114.135
119.937	119.937	118.599	112.906
120.494	116.926	114.916	115.586
120.271	118.041	114.693	113.576
118.487	117.930	117.260	113.576
120.717	116.814	117.595	115.140
120.605	118.933	118.376	114.916
118.041	118.376	118.041	115.475
121.274	120.271	116.702	113.576
121.608	119.156	115.921	113.129
120.828	119.379	115.363	112.012
121.051	118.599	115.475	113.800
119.714	120.048	117.595	112.235
119.602	119.825	114.135	111.676
120.271	119.602	118.376	112.571
119.714	118.599	116.144	113.800
120.940	116.144	117.483	113.241
119.825	117.260	118.041	113.018
119.156	118.153	117.260	112.794
121.608	118.933	115.028	114.693
120.271	117.372	114.916	111.788
119.268	117.595	117.818	114.358
119.045	117.930	114.358	114.135
121.497	118.487	116.033	112.235
119.156	118.376	115.028	114.358
119.714	116.479	114.358	114.805
119.268	116.144	116.591	113.465
119.825	117.707	114.246	114.693
121.051	116.256	116.926	115.475
120.048	118.710	115.698	114.805
121.162	119.937	114.135	114.358
118.264	116.702	114.246	114.470
119.491	117.037	114.023	113.241
120.940	119.491	115.810	113.018
121.051	118.710	115.698	112.571
120.828	118.041	117.707	113.576
119.602	116.814	116.256	112.459
120.828	119.602	116.479	114.805
118.264	117.149	114.358	111.453
120.940	116.479	115.140	112.235
117.707	117.595	116.256	113.911
121.385	115.921	115.363	112.124
120.940	116.368	114.246	112.124
119.714	118.822	116.926	112.347
118.487	117.037	115.586	112.794
118.822	116.368	115.028	113.018
119.937	116.368	117.818	111.341
121.608	116.702	114.470	111.229
118.822	119.268	116.814	114.805
117.707	117.149	114.581	113.465
120.271	119.045	113.688	113.241
118.376	119.045	115.810	113.129
120.717	117.037	115.251	112.347
118.487	118.264	114.805	113.353
119.379	117.707	115.921	114.581
119.379	116.591	115.698	114.470
119.714	119.156	116.814	113.688
117.930	117.483	114.246	110.782
121.051	117.372	117.260	111.788
117.595	118.041	113.576	110.782
117.260	119.491	117.260	114.916
118.487	117.595	114.246	112.794
118.822	119.602	115.028	112.235
120.605	119.602	113.800	112.794
118.041	116.591	114.916	111.676
119.937	115.810	114.916	112.459
117.483	117.149	116.814	111.229
120.717	119.379	113.465	114.246
121.162	116.368	116.591	114.581
120.271	119.602	115.921	113.353
121.274	118.153	114.358	111.676
117.372	116.479	115.810	111.676
120.940	117.595	115.698	113.129
120.160	119.491	116.702	114.693
117.149	118.153	114.805	114.135
121.274	118.041	113.800	111.900
120.382	119.045	114.693	113.018
119.491	116.926	113.241	114.135
117.707	116.368	115.028	110.782
117.260	115.586	115.810	113.018
118.822	117.595	116.926	112.906
117.707	118.933	115.140	110.670
119.714	117.818	115.475	113.576
119.714	118.153	116.814	111.006
120.828	115.363	114.246	111.229
118.933	119.156	116.591	111.341
121.051	119.268	115.698	110.446
117.930	116.256	115.810	111.676
119.825	118.376	113.688	113.465
119.268	117.595	113.800	112.347
117.149	116.033	115.810	110.223
119.268	119.156	116.033	111.117
120.271	117.149	115.921	113.353
120.160	119.156	114.358	110.670
119.045	117.260	116.479	111.229
119.714	118.487	113.241	112.124
120.271	115.810	116.033	112.347
120.828	119.045	115.921	110.894
119.045	119.045	115.140	112.459
117.483	116.926	112.906	113.129
117.260	116.926	112.906	114.135
118.487	118.487	115.921	110.558
117.483	115.586	115.251	112.124
117.372	117.930	113.688	111.453
120.940	116.144	113.911	109.887
117.372	118.487	115.698	111.788
118.599	118.599	113.911	110.335
119.045	115.586	112.682	110.335
119.714	117.818	113.688	111.453
120.940	118.710	113.129	110.782
118.487	117.707	115.586	111.565
117.037	118.710	113.911	112.459
119.491	115.586	116.591	110.446
119.379	115.363	115.586	113.353
118.153	117.037	114.916	110.446
118.599	115.140	116.256	110.335
118.933	117.037	115.251	111.229
120.160	117.260	114.805	112.124
120.382	116.479	114.693	111.341
118.822	116.926	114.135	110.223
118.153	116.368	113.129	112.459
118.710	118.041	113.353	110.558
116.702	118.933	113.576	109.775
117.818	116.033	115.251	113.465
119.714	118.264	116.256	109.440
120.271	116.144	116.256	112.459
118.264	115.475	115.363	112.124
117.372	117.149	114.805	109.999
120.048	114.916	116.256	109.663
118.710	117.707	114.693	112.347
117.818	118.376	116.033	112.682
116.926	118.710	113.800	112.235
119.156	118.710	112.906	109.887
119.268	117.372	112.347	110.670
120.271	116.368	113.688	109.328
118.487	115.586	115.363	109.328
120.382	118.041	114.358	111.788
116.926	118.599	112.459	112.124
117.372	116.033	112.794	110.111
118.933	114.805	115.921	109.440
119.045	118.041	116.144	111.229
118.487	114.470	114.916	111.341
118.376	114.470	112.012	110.558
118.264	116.926	115.140	111.453
119.156	118.041	114.916	110.446
117.818	116.591	115.921	112.682
116.256	114.805	113.241	108.992
116.814	118.153	111.788	113.018
117.707	118.153	112.794	111.117
117.372	118.487	113.688	111.453
118.153	116.033	114.023	109.440
119.491	117.818	113.129	112.235
117.260	117.818	114.246	109.328
120.271	116.033	112.682	109.552
120.271	115.586	111.676	111.117
119.379	116.591	113.353	110.894
118.487	114.470	112.906	110.446
118.264	114.358	115.586	109.440
116.926	116.591	112.682	111.453
119.491	114.805	112.012	112.794
116.033	114.246	114.581	111.006
117.595	117.483	115.586	112.459
118.487	117.372	112.124	108.656
116.479	115.251	114.246	109.216
116.702	117.930	115.363	109.328
118.041	117.930	113.800	109.104
117.372	114.246	115.363	108.544
118.153	117.260	114.246	111.565
117.707	114.805	111.565	108.656
118.264	117.037	115.586	110.894
118.376	117.037	112.459	110.111
118.264	115.251	112.571	111.117
116.814	115.698	112.347	111.117
115.921	114.470	114.135	111.117
118.153	117.483	113.911	108.544
118.376	118.041	113.129	112.124
116.479	116.591	115.140	111.676
116.926	115.251	112.012	108.209
118.822	117.930	111.788	110.111
116.033	117.818	114.470	112.347
120.048	114.470	114.581	109.663
118.599	115.363	113.465	108.880
119.045	116.144	115.028	109.887
117.372	113.911	114.693	110.782
120.048	114.470	111.565	111.341
119.268	117.260	112.012	109.216
119.825	117.260	111.117	111.006
116.814	115.586	112.459	109.887
119.379	114.693	113.688	110.894
118.264	115.251	112.571	109.887
115.810	114.693	114.023	110.335
119.156	114.805	111.453	109.552
119.602	114.246	114.358	110.782
116.814	115.475	114.246	111.006
117.595	114.470	113.241	109.775
117.818	114.470	112.124	110.335
117.037	114.805	110.894	111.006
118.487	117.037	111.788	109.887
117.930	116.144	112.571	110.558
117.818	113.911	112.682	111.341
115.810	115.586	113.129	107.985
116.702	115.028	112.347	108.097
117.818	115.586	114.135	111.117
118.710	115.921	113.800	108.880
116.033	115.475	114.135	109.775
117.149	115.475	110.894	110.111
118.487	116.591	113.911	110.558
119.156	116.926	114.581	107.537
118.264	115.921	112.012	108.656
116.144	117.149	112.347	108.544
117.818	116.033	111.341	110.335
117.818	113.241	113.353	110.335
115.810	115.251	111.006	109.999
119.156	113.911	114.023	108.768
119.491	115.028	114.246	109.328
118.264	117.260	112.682	107.985
116.144	115.140	112.794	108.768
119.268	114.581	111.453	109.216
116.033	113.353	113.129	110.223
116.368	116.702	110.782	107.873
116.368	115.140	113.018	109.552
119.491	115.810	111.453	109.440
115.475	116.479	111.900	109.328
118.041	116.702	111.006	110.782
116.144	115.140	110.223	107.761
116.033	113.018	110.894	107.761
115.698	116.368	111.788	108.321
118.376	115.586	113.800	108.880
118.487	114.023	111.229	109.552
115.810	116.256	110.558	108.656
118.376	115.810	111.006	107.649
115.140	113.018	112.906	110.782
117.260	116.256	113.800	108.433
116.144	114.023	111.229	107.761
116.368	114.246	110.335	109.887
117.707	116.256	112.906	108.880
119.156	113.241	111.900	110.111
117.260	114.805	114.023	107.985
115.475	114.135	113.129	108.992
117.707	112.906	112.906	108.544
118.933	116.368	113.129	108.544
115.140	115.140	112.794	109.216
118.264	115.810	113.353	110.558
115.363	116.702	110.894	108.880
116.256	116.256	114.023	110.558
118.599	115.251	111.229	110.670
115.810	115.140	113.129	108.656
115.475	114.246	113.576	110.111
117.149	115.921	112.682	108.768
115.698	113.688	111.006	109.440
118.153	115.140	110.223	109.663
115.251	115.028	110.335	107.089
116.702	115.921	109.999	109.216
117.372	113.241	112.347	107.873
116.368	115.810	111.788	109.552
117.930	115.251	112.906	109.775
117.149	113.129	109.887	109.216
118.933	116.033	109.775	106.865
117.595	112.571	113.241	109.328
115.475	113.688	113.129	106.865
115.363	115.921	111.117	107.649
118.264	112.682	110.446	109.440
115.028	115.921	111.676	109.328
115.810	114.135	112.794	107.313
116.256	112.906	112.571	108.768
115.921	115.586	112.459	109.663
114.581	115.363	110.782	106.977
116.926	115.475	112.347	108.656
116.256	113.911	113.241	106.753
115.921	113.800	110.670	108.992
118.376	112.682	112.794	108.992
116.033	113.800	110.335	108.209
116.702	114.023	113.129	110.111
117.707	114.805	113.353	109.887
116.368	115.586	110.223	107.425
114.581	114.581	109.216	109.999
115.586	113.688	109.552	106.081
116.479	112.459	109.328	105.857
117.149	114.693	112.571	108.656
114.805	112.794	110.894	106.081
117.149	112.794	110.111	105.857
116.702	115.921	110.782	109.775
118.041	112.012	112.124	105.857
115.251	113.800	108.992	109.216
114.470	113.129	112.235	108.880
115.698	113.129	111.006	109.216
115.028	115.251	110.335	107.425
116.033	114.023	110.782	108.544
116.702	112.571	112.235	109.552
116.702	112.794	111.117	108.097
115.363	114.358	110.111	105.296
115.140	112.235	112.012	106.193
114.693	112.235	109.552	108.656
116.702	112.012	111.229	107.649
116.926	114.470	111.341	107.873
117.483	112.124	110.335	107.425
115.698	114.581	112.682	107.761
115.698	112.459	111.788	109.328
117.483	112.906	112.347	107.873
118.041	112.794	109.775	106.081
114.358	113.241	108.656	106.865
116.926	113.911	109.328	108.433
115.028	114.693	109.663	107.201
115.475	114.693	109.216	108.656
114.470	113.353	111.117	107.761
114.693	113.353	109.887	106.193
117.149	113.465	111.788	105.969
117.260	114.581	110.558	106.977
116.591	112.124	109.552	107.985
116.479	115.363	108.544	107.089
115.475	111.788	109.663	105.969
118.041	112.124	111.229	106.417
114.470	114.916	108.433	107.313
117.372	114.135	110.782	105.521
116.479	115.140	111.453	108.321
117.930	112.682	109.104	107.761
116.702	111.565	110.223	107.089
113.911	112.682	111.900	104.624
116.256	112.906	108.992	108.209
114.135	112.459	111.229	104.736
117.707	114.135	111.900	107.425
117.260	113.465	110.446	106.865
113.911	111.117	112.124	105.633
114.693	114.693	108.656	104.512
114.805	111.900	109.887	106.865
115.028	111.341	108.880	107.537
116.144	114.023	111.341	108.433
117.372	114.916	111.900	104.400
113.800	112.794	108.992	108.321
115.028	114.581	109.216	106.529
116.926	113.688	111.900	104.736
114.023	111.788	112.012	107.313
116.033	111.788	109.887	104.960
115.475	112.347	110.223	106.305
114.581	113.911	109.104	104.288
113.688	114.693	111.676	107.537
114.916	114.916	110.223	104.624
114.358	112.124	111.117	106.417
116.814	111.900	110.446	107.201
116.368	111.900	108.433	106.081
113.353	112.012	108.768	106.417
113.911	112.571	108.880	105.633
115.810	113.353	109.552	105.745
113.911	111.565	108.209	104.736
116.256	113.688	110.894	107.649
